time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
3.464931,-0.032118,0.024397,0.033235,-0.021813
3.469931,-0.031963,0.024342,0.029402,-0.024939
3.474931,-0.031828,0.024180,0.025455,-0.031973
3.479930,-0.031713,0.024050,0.021383,-0.039353
3.484930,-0.031618,0.023800,0.017207,-0.046833
3.489929,-0.031545,0.023569,0.013049,-0.052808
3.494929,-0.031492,0.023235,0.008912,-0.060938
3.499929,-0.031459,0.023131,0.004825,-0.060636
3.504928,-0.031448,0.048592,0.000598,0.060071
3.509928,-0.031458,0.048742,-0.003848,0.057098
3.514928,-0.031491,0.049069,-0.008339,0.049015
3.519927,-0.031546,0.049240,-0.012994,0.044640
3.524927,-0.031626,0.049498,-0.017833,0.037702
3.529927,-0.031730,0.049678,-0.023037,0.028369
3.534926,-0.031863,0.049830,-0.028758,0.019600
3.539926,-0.032025,0.049883,-0.035017,0.015061
3.544925,-0.032220,0.049954,-0.041897,0.006239
3.549925,-0.032452,0.049972,-0.049440,-0.000885
3.554925,-0.032723,0.049939,-0.057357,-0.014366
3.559924,-0.033034,0.049867,-0.065421,-0.022904
3.564924,-0.033386,0.049705,-0.073667,-0.036737
3.569924,-0.033779,0.049557,-0.082080,-0.046028
3.574923,-0.034215,0.049252,-0.090365,-0.059197
3.579923,-0.034691,0.049076,-0.098435,-0.067078
3.584923,-0.035207,0.048644,-0.106352,-0.081852
3.589922,-0.035762,0.048379,-0.114161,-0.087767
3.594922,-0.036356,0.047830,-0.121804,-0.100430
3.599921,-0.036988,0.047376,-0.129356,-0.111115
3.604921,-0.037657,0.058497,-0.136852,-0.243443
3.609921,-0.038363,0.057552,-0.144215,-0.252779
3.614920,-0.039106,0.056014,-0.151366,-0.263245
3.619920,-0.039883,0.054917,-0.158152,-0.265221
3.624920,-0.040693,0.053303,-0.164446,-0.276638
3.629919,-0.041533,0.052167,-0.170227,-0.285543
3.634919,-0.042400,0.050435,-0.175454,-0.294353
3.639919,-0.043291,0.049249,-0.180032,-0.297654
3.644918,-0.044203,0.047444,-0.183977,-0.305824
3.649918,-0.045133,0.046209,-0.187256,-0.311650
3.654917,-0.046078,0.044330,-0.189895,-0.317500
3.659917,-0.047033,0.043038,-0.191867,-0.324521
3.664917,-0.047997,0.041083,-0.193204,-0.328963
3.669916,-0.048965,0.039805,-0.193932,-0.329575
3.674916,-0.049936,0.037818,-0.194065,-0.333831
3.679916,-0.050905,0.036526,-0.193587,-0.333911
3.684915,-0.051870,0.034514,-0.192497,-0.335572
3.689915,-0.052827,0.033164,-0.190823,-0.336321
3.694915,-0.053775,0.031137,-0.188593,-0.338435
3.699914,-0.054710,0.029780,-0.185797,-0.339374
3.704914,-0.055629,0.023881,-0.182436,-0.295144
3.709913,-0.056530,0.022695,-0.178511,-0.294756
3.714913,-0.057409,0.020925,-0.174189,-0.291301
3.719913,-0.058266,0.019759,-0.169485,-0.293530
3.724912,-0.059099,0.017998,-0.164376,-0.290567
3.729912,-0.059904,0.016836,-0.158846,-0.288366
3.734912,-0.060681,0.015113,-0.152929,-0.285578
3.739911,-0.061427,0.013977,-0.146609,-0.282832
3.744911,-0.062140,0.012291,-0.139960,-0.276605
3.749911,-0.062819,0.011181,-0.132965,-0.274599
3.754910,-0.063462,0.009543,-0.125570,-0.268222
3.759910,-0.064066,0.008472,-0.117706,-0.262798
3.764910,-0.064630,0.006896,-0.109577,-0.260910
3.769909,-0.065153,0.005867,-0.101185,-0.259091
3.774909,-0.065633,0.004324,-0.092476,-0.254269
3.779908,-0.066069,0.003345,-0.083673,-0.247203
3.784908,-0.066460,0.001878,-0.074690,-0.241641
3.789908,-0.066807,0.000917,-0.065700,-0.236659
3.794907,-0.067108,-0.000490,-0.056682,-0.229879
3.799907,-0.067364,-0.001392,-0.047419,-0.223050
3.804907,-0.067572,0.017941,-0.037480,-0.141689
3.809906,-0.067728,0.017358,-0.027043,-0.137938
3.814906,-0.067832,0.016562,-0.016806,-0.126320
3.819906,-0.067886,0.016049,-0.006940,-0.121195
3.824905,-0.067893,0.015342,0.002493,-0.112926
3.829905,-0.067853,0.014870,0.011423,-0.106926
3.834904,-0.067770,0.014239,0.019913,-0.103692
3.839904,-0.067647,0.013828,0.027936,-0.099965
3.844904,-0.067484,0.013243,0.035386,-0.092322
3.849903,-0.067287,0.012877,0.042275,-0.089867
3.854903,-0.067056,0.012335,0.048605,-0.089552
3.859903,-0.066796,0.011980,0.054342,-0.090433
3.864902,-0.066508,0.011442,0.059608,-0.087861
3.869902,-0.066195,0.011070,0.064434,-0.089076
3.874902,-0.065859,0.010540,0.068924,-0.088494
3.879901,-0.065502,0.010238,0.073108,-0.089045
3.884901,-0.065125,0.009705,0.077085,-0.089491
3.889900,-0.064728,0.009289,0.080912,-0.090770
3.894900,-0.064312,0.008747,0.084602,-0.088968
3.899900,-0.063878,0.008447,0.088150,-0.090190
3.904899,-0.063427,0.017064,0.091706,-0.010200
3.909899,-0.062958,0.017014,0.095114,-0.011366
3.914899,-0.062473,0.016946,0.098335,-0.012379
3.919898,-0.061972,0.016893,0.101292,-0.013789
3.924898,-0.061458,0.016809,0.103900,-0.014567
3.929898,-0.060931,0.016755,0.106066,-0.016189
3.934897,-0.060396,0.016661,0.107756,-0.015520
3.939897,-0.059853,0.016596,0.108953,-0.016809
3.944896,-0.059306,0.016487,0.109643,-0.021281
3.949896,-0.058757,0.016406,0.109863,-0.023675
3.954896,-0.058208,0.016252,0.109656,-0.029132
3.959895,-0.057662,0.016157,0.109074,-0.033233
3.964895,-0.057119,0.015951,0.108198,-0.037780
3.969895,-0.056581,0.015787,0.107111,-0.043696
3.974894,-0.056049,0.015514,0.105868,-0.049225
3.979894,-0.055524,0.015349,0.104531,-0.051838
3.984894,-0.055005,0.015010,0.103143,-0.064452
3.989893,-0.054494,0.014765,0.101750,-0.067571
3.994893,-0.053989,0.014339,0.100368,-0.075341
3.999892,-0.053491,0.014055,0.098989,-0.081415
4.004892,-0.053001,0.024553,0.097616,-0.038922
4.009892,-0.052517,0.024392,0.096293,-0.041140
4.014892,-0.052039,0.024128,0.094995,-0.049558
4.019891,-0.051568,0.023927,0.093717,-0.055241
4.024891,-0.051103,0.023574,0.092454,-0.063131
4.029891,-0.050644,0.023317,0.091261,-0.067938
4.034890,-0.050191,0.022890,0.090221,-0.076370
4.039890,-0.049743,0.022585,0.089493,-0.081092
4.044889,-0.049296,0.022094,0.089282,-0.084792
4.049889,-0.048848,0.021747,0.089759,-0.089080
4.054889,-0.048396,0.021203,0.091064,-0.092856
4.059888,-0.047934,0.020830,0.093366,-0.094312
4.064888,-0.047458,0.020251,0.096787,-0.099845
4.069888,-0.046960,0.019861,0.101451,-0.100700
4.074887,-0.046435,0.019260,0.107501,-0.099533
4.079887,-0.045876,0.018861,0.115082,-0.096808
4.084887,-0.045273,0.018280,0.124561,-0.096995
4.089886,-0.044615,0.017860,0.136373,-0.087805
4.094886,-0.043894,0.017354,0.149646,-0.076515
4.099885,-0.043102,0.017048,0.164506,-0.067237
4.104885,-0.042231,0.030245,0.180791,0.085076
4.109885,-0.041275,0.030590,0.198528,0.094927
4.114884,-0.040226,0.031184,0.217206,0.110279
4.119884,-0.039082,0.031653,0.236670,0.126283
4.124884,-0.037838,0.032438,0.256961,0.140300
4.129883,-0.036490,0.032982,0.278282,0.152170
4.134883,-0.035033,0.033936,0.300467,0.170712
4.139883,-0.033461,0.034628,0.323501,0.184614
4.144882,-0.031773,0.035775,0.347123,0.206235
4.149882,-0.029965,0.036589,0.371458,0.219190
4.154881,-0.028033,0.037959,0.396587,0.247324
4.159881,-0.025973,0.038986,0.422275,0.266480
4.164881,-0.023783,0.040632,0.448659,0.293550
4.169880,-0.021459,0.041870,0.475513,0.313718
4.174880,-0.018999,0.043799,0.503005,0.336811
4.179880,-0.016399,0.045210,0.531469,0.357280
4.184879,-0.013654,0.047433,0.560992,0.389611
4.189879,-0.010757,0.048818,0.591551,0.401880
4.194879,-0.007705,0.051281,0.623261,0.428035
4.199878,-0.004492,0.053107,0.655610,0.455419
4.204878,-0.001117,0.072122,0.687850,0.617284
4.209877,0.002418,0.074613,0.719697,0.637289
4.214877,0.006112,0.078518,0.751378,0.672254
4.219877,0.009965,0.081278,0.783459,0.691542
4.224876,0.013977,0.085481,0.814978,0.723314
4.229876,0.018146,0.088477,0.846261,0.736731
4.234876,0.022471,0.092957,0.877619,0.764312
4.239875,0.026954,0.096035,0.909197,0.783695
4.244875,0.031596,0.100805,0.941296,0.820627
4.249875,0.036399,0.104099,0.973729,0.838608
4.254874,0.041367,0.109198,1.006885,0.873270
4.259874,0.046503,0.112643,1.040717,0.892780
4.264874,0.051808,0.118084,1.074631,0.933712
4.269873,0.057284,0.121847,1.108701,0.956394
4.274873,0.062930,0.127647,1.143104,0.991750
4.279872,0.068750,0.131599,1.178000,1.016781
4.284872,0.074746,0.137778,1.213225,1.058199
4.289872,0.080920,0.142404,1.249351,1.097698
4.294871,0.087277,0.149070,1.285978,1.137925
4.299871,0.093817,0.153394,1.322911,1.156595
4.304871,0.100541,0.172353,1.359179,1.257486
4.309870,0.107444,0.177440,1.394663,1.281659
4.314870,0.114521,0.185214,1.429333,1.314574
4.319870,0.121770,0.190334,1.463192,1.340579
4.324869,0.129187,0.198436,1.496895,1.369282
4.329869,0.136772,0.204001,1.530341,1.388267
4.334868,0.144525,0.212396,1.564174,1.424213
4.339868,0.152448,0.218091,1.598195,1.447757
4.344868,0.160540,0.226844,1.632054,1.483353
4.349867,0.168803,0.232824,1.666127,1.507122
4.354867,0.177234,0.241921,1.699629,1.536847
4.359867,0.185833,0.248158,1.733312,1.567814
4.364866,0.194601,0.257636,1.767120,1.599329
4.369866,0.203537,0.264005,1.800656,1.625965
4.374866,0.212640,0.273836,1.833724,1.665966
4.379865,0.221907,0.280395,1.866449,1.691709
4.384865,0.231335,0.290625,1.898324,1.729226
4.389864,0.240921,0.297575,1.929599,1.748178
4.394864,0.250661,0.308113,1.960147,1.775788
4.399864,0.260553,0.315397,1.990460,1.799363
4.404863,0.270595,0.335335,2.020156,1.887311
4.409863,0.280780,0.343040,2.048220,1.906450
4.414863,0.291102,0.354529,2.074814,1.931763
4.419862,0.301552,0.362228,2.100052,1.948577
4.424862,0.312124,0.373956,2.123958,1.970110
4.429862,0.322814,0.381881,2.147210,1.976855
4.434861,0.333618,0.393777,2.169954,1.992101
4.439861,0.344535,0.401769,2.192042,2.007434
4.444860,0.355559,0.413855,2.213378,2.026788
4.449860,0.366690,0.421985,2.234455,2.044870
4.454860,0.377924,0.434296,2.255111,2.063361
4.459859,0.389261,0.442502,2.275584,2.067674
4.464859,0.400700,0.454935,2.295987,2.084219
4.469859,0.412240,0.463288,2.316079,2.095884
4.474858,0.423880,0.475905,2.335889,2.115105
4.479858,0.435618,0.484428,2.355294,2.129251
4.484858,0.447452,0.497244,2.374358,2.146335
4.489857,0.459379,0.505975,2.392815,2.161834
4.494857,0.471398,0.518985,2.410827,2.179640
4.499856,0.483505,0.527822,2.428627,2.195131
4.504856,0.495702,0.542296,2.446534,2.258819
4.509856,0.507988,0.551353,2.464337,2.274447
4.514855,0.520361,0.565035,2.481167,2.290882
4.519855,0.532814,0.574217,2.496681,2.297803
4.524855,0.545342,0.588040,2.511574,2.313949
4.529854,0.557942,0.597302,2.525666,2.321425
4.534854,0.570611,0.611247,2.538947,2.329181
4.539854,0.583344,0.620567,2.551562,2.331516
4.544853,0.596138,0.634567,2.563825,2.340210
4.549853,0.608994,0.643931,2.576128,2.349515
4.554852,0.621911,0.658040,2.588254,2.355416
4.559852,0.634888,0.667463,2.600163,2.361190
4.564852,0.647924,0.681652,2.611614,2.371069
4.569851,0.661015,0.691106,2.622704,2.374624
4.574851,0.674162,0.705359,2.633766,2.377954
4.579851,0.687364,0.714860,2.644723,2.381219
4.584850,0.700620,0.729158,2.655420,2.385004
4.589850,0.713928,0.738670,2.665994,2.387790
4.594850,0.727290,0.753003,2.676636,2.395226
4.599849,0.740705,0.762586,2.687190,2.398865
4.604849,0.754176,0.807693,2.698970,2.572610
4.609848,0.767708,0.817973,2.711359,2.581361
4.614848,0.781301,0.833483,2.723361,2.592772
4.619848,0.794951,0.843902,2.734528,2.596764
4.624847,0.808655,0.859498,2.744725,2.602885
4.629847,0.822407,0.869904,2.753902,2.606914
4.634847,0.836201,0.885562,2.762056,2.613324
4.639846,0.850033,0.896009,2.769162,2.617386
4.644846,0.863898,0.911713,2.775236,2.619076
4.649846,0.877789,0.922190,2.780181,2.621159
4.654845,0.891702,0.937916,2.784117,2.618649
4.659845,0.905632,0.948246,2.787213,2.606627
4.664845,0.919576,0.963880,2.789472,2.603010
4.669844,0.933528,0.974127,2.791009,2.593128
4.674844,0.947486,0.989664,2.791941,2.584964
4.679843,0.961447,1.000063,2.792376,2.585258
4.684843,0.975409,1.015564,2.792406,2.577911
4.689843,0.989370,1.025881,2.792132,2.575312
4.694842,1.003330,1.041317,2.791650,2.566147
4.699842,1.017286,1.051745,2.791046,2.564174
4.704842,1.031239,1.050457,2.790387,2.591252
4.709841,1.045189,1.060614,2.789719,2.591986
4.714841,1.059136,1.076146,2.789082,2.580532
4.719841,1.073080,1.086472,2.788515,2.574160
4.724840,1.087021,1.101898,2.788024,2.563139
4.729840,1.100960,1.112200,2.787628,2.554854
4.734839,1.114897,1.127515,2.787360,2.548281
4.739839,1.128834,1.137712,2.787247,2.544206
4.744839,1.142770,1.152965,2.787323,2.537027
4.749838,1.156707,1.163119,2.787631,2.535979
4.754838,1.170647,1.178324,2.788205,2.531033
4.759838,1.184591,1.188401,2.789067,2.524155
4.764837,1.198539,1.203528,2.790205,2.516635
4.769837,1.212494,1.213480,2.791631,2.505978
4.774837,1.226457,1.228509,2.793368,2.502222
4.779836,1.240430,1.238584,2.795415,2.502153
4.784836,1.254414,1.253580,2.797809,2.493790
4.789835,1.268412,1.263531,2.800577,2.490691
4.794835,1.282424,1.278470,2.803761,2.488323
4.799835,1.296453,1.288585,2.807412,2.490205
4.804834,1.310503,1.328574,2.811703,2.649087
4.809834,1.324576,1.339234,2.816647,2.647971
4.814834,1.338675,1.355115,2.821901,2.645732
4.819833,1.352801,1.365713,2.827222,2.647444
4.824833,1.366952,1.381602,2.832387,2.650264
4.829833,1.381129,1.392246,2.837236,2.647466
4.834832,1.395329,1.408124,2.841817,2.643925
4.839832,1.409551,1.418701,2.846210,2.643094
4.844831,1.423795,1.434561,2.850302,2.643506
4.849831,1.438057,1.445135,2.853965,2.643114
4.854831,1.452337,1.460994,2.857289,2.643631
4.859830,1.466633,1.471575,2.860358,2.642047
4.864830,1.480943,1.487434,2.863203,2.642679
4.869830,1.495268,1.497998,2.865908,2.640800
4.874829,1.509605,1.513835,2.868518,2.638656
4.879829,1.523955,1.524380,2.871122,2.635759
4.884829,1.538319,1.540188,2.873774,2.633971
4.889828,1.552696,1.550722,2.876569,2.634192
4.894828,1.567088,1.566527,2.879599,2.634791
4.899827,1.581496,1.577065,2.882898,2.633579
4.904827,1.595922,1.606095,2.886775,2.762032
4.909827,1.610369,1.617099,2.891216,2.762743
4.914826,1.624839,1.633682,2.895864,2.768307
4.919826,1.639332,1.644823,2.900431,2.768817
4.924826,1.653847,1.661446,2.904681,2.772580
4.929825,1.668382,1.672528,2.908438,2.774262
4.934825,1.682934,1.689169,2.911629,2.775263
4.939825,1.697500,1.700284,2.914162,2.769340
4.944824,1.712076,1.716897,2.916013,2.767261
4.949824,1.726660,1.727965,2.917183,2.765219
4.954823,1.741248,1.744551,2.917741,2.760806
4.959823,1.755837,1.755588,2.917790,2.757854
4.964823,1.770425,1.772119,2.917430,2.751880
4.969822,1.785010,1.783139,2.916775,2.752264
4.974822,1.799592,1.799635,2.915940,2.745055
4.979822,1.814169,1.810680,2.915009,2.741024
4.984821,1.828741,1.827114,2.914061,2.733320
4.989821,1.843308,1.837996,2.913151,2.728648
4.994821,1.857871,1.854359,2.912322,2.723515
4.999820,1.872431,1.865175,2.911627,2.716849
5.004820,1.886987,1.905411,2.911075,2.807918
5.009820,1.901541,1.916703,2.910641,2.802700
5.014819,1.916094,1.933508,2.910244,2.796133
5.019819,1.930643,1.944699,2.909725,2.792220
5.024818,1.945190,1.961434,2.908908,2.783178
5.029818,1.959731,1.972543,2.907611,2.779079
5.034818,1.974263,1.989205,2.905666,2.771067
5.039817,1.988783,2.000283,2.902922,2.766672
5.044817,2.003287,2.016865,2.899237,2.758216
5.049817,2.017770,2.027892,2.894470,2.752152
5.054816,2.032225,2.044373,2.888477,2.736597
5.059816,2.046646,2.055313,2.881271,2.726245
5.064816,2.061027,2.071637,2.872762,2.711334
5.069815,2.075362,2.082475,2.862975,2.699561
5.074815,2.089645,2.098643,2.852063,2.683631
5.079814,2.103870,2.109357,2.840164,2.669641
5.084814,2.118032,2.125333,2.827230,2.646726
5.089814,2.132127,2.135893,2.813287,2.629248
5.094813,2.146149,2.151627,2.798400,2.608038
5.099813,2.160094,2.162037,2.782410,2.591513
5.104813,2.173954,2.212933,2.765236,2.713218
5.109812,2.187726,2.223768,2.747036,2.697362
5.114812,2.201404,2.239896,2.728014,2.669641
5.119812,2.214985,2.250548,2.708238,2.647683
5.124811,2.228465,2.266377,2.687545,2.617655
5.129811,2.241838,2.276827,2.665675,2.599558
5.134810,2.255096,2.292354,2.641884,2.566694
5.139810,2.268231,2.302598,2.616979,2.541570
5.144810,2.281238,2.317773,2.591050,2.503509
5.149809,2.294113,2.327763,2.564161,2.479746
5.154809,2.306851,2.342553,2.536197,2.434794
5.159809,2.319446,2.352269,2.507406,2.411788
5.164808,2.331893,2.366658,2.477451,2.372353
5.169808,2.344189,2.376119,2.446571,2.344556
5.174808,2.356325,2.390093,2.414334,2.297584
5.179807,2.368297,2.399249,2.381132,2.265842
5.184807,2.380102,2.412741,2.347241,2.216658
5.189806,2.391734,2.421582,2.312458,2.186150
5.194806,2.403190,2.434616,2.277156,2.143857
5.199806,2.414468,2.443149,2.240976,2.105921
5.204805,2.425564,2.464795,2.204993,2.097223
5.209805,2.436483,2.473159,2.169703,2.064367
5.214805,2.447227,2.485464,2.135063,2.018599
5.219804,2.457799,2.493503,2.100492,1.986848
5.224804,2.468196,2.505327,2.065507,1.938117
5.229804,2.478420,2.513043,2.030752,1.908176
5.234803,2.488468,2.524393,1.995535,1.858842
5.239803,2.498340,2.531791,1.960221,1.823056
5.244802,2.508034,2.542645,1.924540,1.778100
5.249802,2.517549,2.549724,1.888675,1.744050
5.254802,2.526883,2.560082,1.851943,1.688365
5.259801,2.536030,2.566793,1.814475,1.653318
5.264801,2.544988,2.576617,1.776067,1.604862
5.269801,2.553751,2.583001,1.736878,1.568801
5.274800,2.562316,2.592326,1.697094,1.526152
5.279800,2.570679,2.598390,1.656163,1.490054
5.284800,2.578836,2.607230,1.614853,1.438266
5.289799,2.586787,2.612954,1.573890,1.403062
5.294799,2.594533,2.621264,1.532738,1.344426
5.299798,2.602075,2.626614,1.492064,1.305561
5.304798,2.609412,2.645529,1.450976,1.332202
5.309798,2.616543,2.650820,1.409755,1.294057
5.314797,2.623469,2.658480,1.368940,1.238459
5.319797,2.630194,2.663402,1.329100,1.206595
5.324797,2.636721,2.670536,1.289541,1.154374
5.329796,2.643052,2.675115,1.250747,1.117083
5.334796,2.649191,2.681714,1.212749,1.067845
5.339796,2.655143,2.685956,1.175456,1.034635
5.344795,2.660910,2.692062,1.138962,0.979620
5.349795,2.666497,2.695945,1.102942,0.947563
5.354795,2.671907,2.701535,1.068149,0.898852
5.359794,2.677146,2.705100,1.034429,0.866914
5.364794,2.682220,2.710213,1.001708,0.823736
5.369793,2.687133,2.713482,0.970156,0.794884
5.374793,2.691892,2.718159,0.939828,0.750076
5.379793,2.696504,2.721129,0.910974,0.721876
5.384792,2.700976,2.725378,0.883483,0.683719
5.389792,2.705314,2.728091,0.857490,0.662154
5.394792,2.709529,2.731985,0.833238,0.623192
5.399791,2.713626,2.734445,0.810321,0.599188
5.404791,2.717608,2.756398,0.787206,0.715894
5.409791,2.721477,2.759316,0.765099,0.692189
5.414790,2.725240,2.763408,0.744288,0.662811
5.419790,2.728902,2.766072,0.724879,0.643026
5.424789,2.732471,2.769869,0.706316,0.613044
5.429789,2.735948,2.772335,0.688378,0.596005
5.434789,2.739337,2.775861,0.670885,0.570584
5.439788,2.742641,2.778125,0.653914,0.551771
5.444788,2.745861,2.781388,0.637202,0.527206
5.449788,2.748997,2.783487,0.620805,0.510530
5.454787,2.752053,2.786505,0.604582,0.488905
5.459787,2.755028,2.788448,0.588797,0.469333
5.464787,2.757926,2.791218,0.573754,0.447341
5.469786,2.760752,2.792949,0.559605,0.431432
5.474786,2.763510,2.795498,0.546239,0.411143
5.479785,2.766202,2.797161,0.533537,0.398481
5.484785,2.768833,2.799514,0.521503,0.380094
5.489785,2.771407,2.800990,0.510395,0.365917
5.494784,2.773928,2.803159,0.500146,0.352496
5.499784,2.776401,2.804494,0.490880,0.339976
5.504784,2.778829,2.818707,0.482353,0.392504
5.509783,2.781218,2.820196,0.474592,0.383532
5.514783,2.783569,2.822463,0.467594,0.368957
5.519783,2.785888,2.823969,0.461290,0.361056
5.524782,2.788177,2.826118,0.455700,0.353354
5.529782,2.790441,2.827555,0.450702,0.343732
5.534781,2.792680,2.829605,0.446194,0.335282
5.539781,2.794899,2.830927,0.442090,0.331877
5.544781,2.797098,2.832897,0.438323,0.322577
5.549780,2.799279,2.834180,0.434817,0.313755
5.554780,2.801443,2.836044,0.431555,0.304572
5.559780,2.803591,2.837235,0.428553,0.296923
5.564779,2.805726,2.839006,0.425825,0.290726
5.569779,2.807848,2.840209,0.423353,0.288255
5.574779,2.809958,2.841932,0.421193,0.283186
5.579778,2.812058,2.843095,0.419369,0.281370
5.584778,2.814151,2.844771,0.417862,0.275368
5.589777,2.816237,2.845843,0.416727,0.271856
5.594777,2.818318,2.847459,0.415948,0.266651
5.599777,2.820396,2.848521,0.415509,0.265444
5.604776,2.822473,2.869246,0.415376,0.307704
5.609776,2.824550,2.870468,0.415507,0.304078
5.614776,2.826629,2.872282,0.415815,0.299506
5.619775,2.828709,2.873477,0.416203,0.296304
5.624775,2.830791,2.875259,0.416599,0.297107
5.629775,2.832875,2.876439,0.416938,0.293478
5.634774,2.834961,2.878194,0.417187,0.290743
5.639774,2.837047,2.879353,0.417334,0.288798
5.644773,2.839134,2.881074,0.417379,0.283721
5.649773,2.841221,2.882205,0.417314,0.280648
5.654773,2.843307,2.883881,0.417124,0.277347
5.659772,2.845392,2.884988,0.416804,0.274396
5.664772,2.847475,2.886631,0.416349,0.271494
5.669772,2.849555,2.887720,0.415761,0.267627
5.674771,2.851631,2.889322,0.415051,0.264523
5.679771,2.853704,2.890397,0.414239,0.264034
5.684771,2.855772,2.891973,0.413348,0.262251
5.689770,2.857836,2.893001,0.412387,0.256903
5.694770,2.859895,2.894539,0.411355,0.254742
5.699769,2.861949,2.895507,0.410236,0.249994
5.704769,2.863997,2.891625,0.409045,0.235237
5.709769,2.866038,2.892606,0.407770,0.228204
5.714768,2.868073,2.893964,0.406450,0.223902
5.719768,2.870101,2.894850,0.405109,0.218497
5.724768,2.872123,2.896149,0.403723,0.213262
5.729767,2.874137,2.896980,0.402313,0.211487
5.734767,2.876145,2.898243,0.400908,0.207163
5.739767,2.878145,2.899066,0.399521,0.205052
5.744766,2.880138,2.900281,0.398179,0.196767
5.749766,2.882126,2.901065,0.396889,0.192355
5.754766,2.884107,2.902216,0.395655,0.187060
5.759765,2.886082,2.902951,0.394486,0.183022
5.764765,2.888051,2.904032,0.393395,0.174959
5.769764,2.890015,2.904711,0.392392,0.170588
5.774764,2.891974,2.905722,0.391461,0.164294
5.779764,2.893929,2.906436,0.390587,0.163398
5.784763,2.895879,2.907404,0.389752,0.158322
5.789763,2.897825,2.907968,0.388979,0.150517
5.794763,2.899768,2.908863,0.388265,0.146496
5.799762,2.901707,2.909229,0.387649,0.137249
5.804762,2.903644,2.934724,0.387131,0.278288
5.809762,2.905578,2.935865,0.386698,0.276768
5.814761,2.907511,2.937524,0.386287,0.274344
5.819761,2.909441,2.938607,0.385767,0.270205
5.824760,2.911367,2.940222,0.384974,0.266163
5.829760,2.913289,2.941273,0.383738,0.263806
5.834760,2.915202,2.942840,0.381930,0.257022
5.839759,2.917105,2.943882,0.379439,0.253934
5.844759,2.918993,2.945401,0.376228,0.251906
5.849759,2.920862,2.946397,0.372243,0.243409
5.854758,2.922710,2.947845,0.367573,0.238651
5.859758,2.924532,2.948800,0.362343,0.231203
5.864758,2.926327,2.950162,0.356664,0.220125
5.869757,2.928092,2.951023,0.350681,0.214695
5.874757,2.929827,2.952284,0.344447,0.200728
5.879756,2.931530,2.953090,0.338017,0.191578
5.884756,2.933201,2.954215,0.331513,0.180821
5.889756,2.934839,2.954954,0.324957,0.174044
5.894755,2.936444,2.955983,0.318364,0.165470
5.899755,2.938016,2.956646,0.311850,0.160197
5.904755,2.939555,2.976639,0.305080,0.278233
5.909754,2.941059,2.977762,0.298037,0.269600
5.914754,2.942528,2.979353,0.290734,0.256543
5.919754,2.943959,2.980371,0.283173,0.249538
5.924753,2.945351,2.981839,0.275262,0.235726
5.929753,2.946703,2.982758,0.266898,0.228941
5.934752,2.948011,2.984112,0.258043,0.217893
5.939752,2.949273,2.984973,0.248632,0.206973
5.944752,2.950486,2.986184,0.238640,0.192467
5.949751,2.951648,2.986951,0.228255,0.184267
5.954751,2.952758,2.988034,0.217593,0.172393
5.959751,2.953814,2.988750,0.206997,0.164265
5.964750,2.954818,2.989708,0.196440,0.150255
5.969750,2.955768,2.990257,0.185872,0.136258
5.974750,2.956666,2.991046,0.175371,0.120579
5.979749,2.957512,2.991537,0.165051,0.109694
5.984749,2.958307,2.992169,0.154948,0.096362
5.989748,2.959052,2.992506,0.145037,0.084285
5.994748,2.959748,2.992984,0.135514,0.071768
5.999748,2.960398,2.993217,0.126354,0.062109
6.004747,2.961002,3.020260,0.116985,0.149904
6.009747,2.961558,3.020854,0.107271,0.142562
6.014747,2.962065,3.021681,0.097428,0.126952
6.019746,2.962522,3.022107,0.087555,0.122298
6.024746,2.962930,3.022826,0.077632,0.113137
6.029746,2.963288,3.023329,0.067406,0.101102
6.034745,2.963593,3.023901,0.056844,0.085993
6.039745,2.963844,3.024260,0.045745,0.074969
6.044744,2.964038,3.024686,0.034110,0.060443
6.049744,2.964173,3.024912,0.021966,0.046456
6.054744,2.964245,3.025150,0.009395,0.025312
6.059743,2.964254,3.025252,-0.003341,0.014136
6.064743,2.964199,3.025303,-0.015931,-0.002588
6.069743,2.964082,3.025277,-0.028441,-0.012283
6.074742,2.963903,3.025180,-0.040600,-0.026308
6.079742,2.963665,3.025141,-0.052337,-0.036313
6.084742,2.963369,3.024898,-0.063517,-0.050812
6.089741,2.963019,3.024781,-0.074220,-0.056964
6.094741,2.962617,3.024410,-0.084361,-0.073273
6.099741,2.962167,3.023971,-0.093884,-0.089095
6.104740,2.961670,3.014136,-0.102799,-0.145734
6.109740,2.961132,3.013435,-0.110996,-0.152899
6.114739,2.960553,3.012490,-0.118615,-0.165837
6.119739,2.959939,3.011773,-0.125710,-0.171810
6.124739,2.959290,3.010714,-0.132210,-0.185073
6.129738,2.958611,3.009967,-0.138069,-0.192490
6.134738,2.957905,3.008792,-0.143270,-0.201730
6.139738,2.957175,3.007981,-0.147917,-0.207935
6.144737,2.956423,3.006712,-0.151991,-0.217285
6.149737,2.955652,3.005830,-0.155529,-0.223541
6.154737,2.954865,3.004477,-0.158552,-0.231137
6.159736,2.954064,3.003513,-0.161074,-0.238381
6.164736,2.953252,3.002078,-0.163151,-0.241036
6.169735,2.952431,3.001038,-0.164808,-0.248647
6.174735,2.951603,2.999544,-0.166079,-0.248907
